ACTIVITY_RID,EVENT_NUM,METRIC_NAME,METRIC_VALUE
10080577,12T013,INSECTIVORE_PERCENT,93.75
10081806,12011,INSECTIVORE_PERCENT,53.51
10080570,12T023,INSECTIVORE_PERCENT,63.73
10080561,12T043,INSECTIVORE_PERCENT,87.5
10092665,14T125,INSECTIVORE_PERCENT,77.48
10080582,12T008,INSECTIVORE_PERCENT,100
10098185,15T021.5,INSECTIVORE_PERCENT,39.77
10135130,17029,INSECTIVORE_PERCENT,89.06
10136895,17011.5,INSECTIVORE_PERCENT,51.49
10085280,13T011,INSECTIVORE_PERCENT,51.28
10129968,16W102,INSECTIVORE_PERCENT,66.39
10097539,15018,INSECTIVORE_PERCENT,79
10081815,12025,INSECTIVORE_PERCENT,72.97
10081833,12048,INSECTIVORE_PERCENT,79.89
10080546,12T039,INSECTIVORE_PERCENT,70.59
10081899,12T059,INSECTIVORE_PERCENT,21.18
10085856,13044,INSECTIVORE_PERCENT,36.36
10085348,13W004,INSECTIVORE_PERCENT,79.23
10081825,12039,INSECTIVORE_PERCENT,37.55
10085282,13T013,INSECTIVORE_PERCENT,60.53
10085294,13T025,INSECTIVORE_PERCENT,89.66
10129870,16055,INSECTIVORE_PERCENT,73.44
10083177,12001.5,INSECTIVORE_PERCENT,100
10081824,12038,INSECTIVORE_PERCENT,60.95
10129971,16W002,INSECTIVORE_PERCENT,16.67
10080544,12T037,INSECTIVORE_PERCENT,89.66
10097981,15001.5,INSECTIVORE_PERCENT,43.07
10129908,16W005,INSECTIVORE_PERCENT,31.54
10129842,16R028,INSECTIVORE_PERCENT,64.41
10096730,15R007,INSECTIVORE_PERCENT,70.28
10081890,12T050,INSECTIVORE_PERCENT,38.76
10080581,12T009,INSECTIVORE_PERCENT,83.83
10092795,14W001,INSECTIVORE_PERCENT,47.45
10102101,16T002,INSECTIVORE_PERCENT,61.39
10085274,13T005,INSECTIVORE_PERCENT,62.5
10081819,12031,INSECTIVORE_PERCENT,29.23
10097533,15007,INSECTIVORE_PERCENT,84.91
10080579,12T011,INSECTIVORE_PERCENT,59.57
10085872,13011,INSECTIVORE_PERCENT,77.46
10093092,14040.5,INSECTIVORE_PERCENT,52.68
10092655,14T140,INSECTIVORE_PERCENT,51.35
10129874,16007,INSECTIVORE_PERCENT,20.24
10080560,12T044,INSECTIVORE_PERCENT,72.22
10081836,12051,INSECTIVORE_PERCENT,41.67
10129844,16R031,INSECTIVORE_PERCENT,100
10085295,13T027,INSECTIVORE_PERCENT,84
10096813,15T011,INSECTIVORE_PERCENT,58.27
10092121,14T022,INSECTIVORE_PERCENT,53.16
10080547,12T038,INSECTIVORE_PERCENT,68.66
10081902,12T062,INSECTIVORE_PERCENT,67.67
10085296,13T028,INSECTIVORE_PERCENT,100
10093091,14004.5,INSECTIVORE_PERCENT,70.77
10081808,12015,INSECTIVORE_PERCENT,83.04
10091339,14012,INSECTIVORE_PERCENT,45.9
10080552,12T030,INSECTIVORE_PERCENT,70.59
10081273,12W008,INSECTIVORE_PERCENT,75
10081828,12043,INSECTIVORE_PERCENT,75.61
10092677,14T110,INSECTIVORE_PERCENT,80.49
10130513,16W001.5,INSECTIVORE_PERCENT,23.75
10085276,13T007,INSECTIVORE_PERCENT,80
10080548,12T036,INSECTIVORE_PERCENT,86.36
10080583,12T007,INSECTIVORE_PERCENT,98.67
10129857,16027,INSECTIVORE_PERCENT,37.5
10096733,15R003,INSECTIVORE_PERCENT,38.81
10135142,17044,INSECTIVORE_PERCENT,62.86
10080541,12T003,INSECTIVORE_PERCENT,33.33
10129828,16R042,INSECTIVORE_PERCENT,62.42
10081822,12035,INSECTIVORE_PERCENT,69.16
10102102,16T003,INSECTIVORE_PERCENT,75.7
10080557,12T019,INSECTIVORE_PERCENT,0
10097649,15021,INSECTIVORE_PERCENT,85.44
10092793,14W004,INSECTIVORE_PERCENT,58.09
10097648,15038,INSECTIVORE_PERCENT,83.82
10098186,15T013.5,INSECTIVORE_PERCENT,35.78
10081272,12W006,INSECTIVORE_PERCENT,40
10080542,12T004,INSECTIVORE_PERCENT,42.55
10081802,12004,INSECTIVORE_PERCENT,94.44
10081807,12012,INSECTIVORE_PERCENT,85
10085279,13T010,INSECTIVORE_PERCENT,100
10092115,14T020,INSECTIVORE_PERCENT,85.23
10080562,12T042,INSECTIVORE_PERCENT,95.92
10081816,12027,INSECTIVORE_PERCENT,81.25
10081271,12W005,INSECTIVORE_PERCENT,62.12
10085297,13T029,INSECTIVORE_PERCENT,84.85
10135143,17043,INSECTIVORE_PERCENT,59.78
10085870,13008,INSECTIVORE_PERCENT,66.9
10129832,16R049,INSECTIVORE_PERCENT,24.52
10102100,16T001,INSECTIVORE_PERCENT,77.6
10097535,15014,INSECTIVORE_PERCENT,51.29
10080563,12T041,INSECTIVORE_PERCENT,88.89
10080572,12T021,INSECTIVORE_PERCENT,12.5
10096732,15R005,INSECTIVORE_PERCENT,53.48
10092108,14T031,INSECTIVORE_PERCENT,82.94
10080545,12T040,INSECTIVORE_PERCENT,100
10081804,12008,INSECTIVORE_PERCENT,84.93
10135147,17039,INSECTIVORE_PERCENT,71.67
10092657,14T136,INSECTIVORE_PERCENT,69.59
10096729,15R008,INSECTIVORE_PERCENT,54.17
10080568,12T025,INSECTIVORE_PERCENT,45.83
10135145,17036,INSECTIVORE_PERCENT,84.47
10081809,12016,INSECTIVORE_PERCENT,44.21
10087494,13035.5,INSECTIVORE_PERCENT,49.52
10092675,14T114,INSECTIVORE_PERCENT,84.62
10091352,14015,INSECTIVORE_PERCENT,51.65
10129838,16R052,INSECTIVORE_PERCENT,61.8
10080585,12T001,INSECTIVORE_PERCENT,38.17
10092678,14T109,INSECTIVORE_PERCENT,92.65
10136293,17W011.5,INSECTIVORE_PERCENT,100
10092683,14T102,INSECTIVORE_PERCENT,28.51
10081904,12T064,INSECTIVORE_PERCENT,40.42
10093082,14T004.5,INSECTIVORE_PERCENT,9.64
10130539,16R031.5,INSECTIVORE_PERCENT,82.35
10081829,12044,INSECTIVORE_PERCENT,83.5
10091348,14030,INSECTIVORE_PERCENT,47.78
10129895,16054,INSECTIVORE_PERCENT,58.12
10091351,14039,INSECTIVORE_PERCENT,65.81
10091355,14031,INSECTIVORE_PERCENT,87.03
10129837,16R047,INSECTIVORE_PERCENT,51.35
10097661,15031,INSECTIVORE_PERCENT,60.47
10129909,16W008,INSECTIVORE_PERCENT,45.16
10091367,14046,INSECTIVORE_PERCENT,22.39
10097977,15R022.5,INSECTIVORE_PERCENT,70.62
10129972,16W012,INSECTIVORE_PERCENT,66.94
10092597,14054,INSECTIVORE_PERCENT,52.71
10081901,12T061,INSECTIVORE_PERCENT,31.99
10135132,17025,INSECTIVORE_PERCENT,81.01
10085866,13058,INSECTIVORE_PERCENT,79.18
10081900,12T060,INSECTIVORE_PERCENT,10.91
10080554,12T028,INSECTIVORE_PERCENT,96.3
10091350,14044,INSECTIVORE_PERCENT,49.2
10085285,13T016,INSECTIVORE_PERCENT,48.89
10091354,14023,INSECTIVORE_PERCENT,64.92
10085830,13004,INSECTIVORE_PERCENT,88.89
10085844,13028,INSECTIVORE_PERCENT,69.77
10130544,16007.5,INSECTIVORE_PERCENT,15.17
10097979,15R008.5,INSECTIVORE_PERCENT,34.54
10096825,15T010,INSECTIVORE_PERCENT,19.51
10096817,15T015,INSECTIVORE_PERCENT,30.67
10097662,15W003,INSECTIVORE_PERCENT,62.07
10129845,16R032,INSECTIVORE_PERCENT,47.37
10091370,14009,INSECTIVORE_PERCENT,27.9
10091346,14024,INSECTIVORE_PERCENT,27.2
10129852,16R039,INSECTIVORE_PERCENT,42.47
10085271,13T001,INSECTIVORE_PERCENT,68.42
10092114,14T023,INSECTIVORE_PERCENT,39.04
10085862,13052,INSECTIVORE_PERCENT,54.55
10085865,13057,INSECTIVORE_PERCENT,86.01
10091353,14011,INSECTIVORE_PERCENT,49.92
10135697,17N006,INSECTIVORE_PERCENT,88.28
10092681,14T104,INSECTIVORE_PERCENT,42.19
10092676,14T112,INSECTIVORE_PERCENT,86.54
10096731,15R006,INSECTIVORE_PERCENT,60
10098827,15058,INSECTIVORE_PERCENT,85.71
10135711,17N022,INSECTIVORE_PERCENT,78.74
10096844,15T009,INSECTIVORE_PERCENT,86.87
10092679,14T108,INSECTIVORE_PERCENT,84.62
10083176,12027.5,INSECTIVORE_PERCENT,84.09
10093084,14T013.5,INSECTIVORE_PERCENT,47.06
10129912,16W009,INSECTIVORE_PERCENT,35.53
10091369,14021,INSECTIVORE_PERCENT,79.72
10092684,14T101,INSECTIVORE_PERCENT,63.64
10080558,12T047,INSECTIVORE_PERCENT,50
10093081,14T033.5,INSECTIVORE_PERCENT,55.74
10129850,16R037,INSECTIVORE_PERCENT,51.91
10085298,13T030,INSECTIVORE_PERCENT,93.75
10129848,16R035,INSECTIVORE_PERCENT,65.39
10130542,16023.5,INSECTIVORE_PERCENT,41.48
10081908,12T070,INSECTIVORE_PERCENT,17.56
10096824,15T001,INSECTIVORE_PERCENT,55.52
10129829,16R051,INSECTIVORE_PERCENT,20.75
10081894,12T054,INSECTIVORE_PERCENT,31.95
10091363,14005,INSECTIVORE_PERCENT,50.48
10092109,14T033,INSECTIVORE_PERCENT,38.05
10080556,12T026,INSECTIVORE_PERCENT,95.6
10085874,13013,INSECTIVORE_PERCENT,79.31
10135713,17N025,INSECTIVORE_PERCENT,87.73
10092687,14T139,INSECTIVORE_PERCENT,64.05
10093093,14030.5,INSECTIVORE_PERCENT,63.34
10082824,12062,INSECTIVORE_PERCENT,57.64
10091359,14013,INSECTIVORE_PERCENT,64.81
10129891,16003,INSECTIVORE_PERCENT,28.16
10097660,15022,INSECTIVORE_PERCENT,57.6
10096759,15R019,INSECTIVORE_PERCENT,57.01
10080586,12T005,INSECTIVORE_PERCENT,87.72
10080539,12T048,INSECTIVORE_PERCENT,0
10081905,12T065,INSECTIVORE_PERCENT,0
10096727,15R010,INSECTIVORE_PERCENT,73.47
10129834,16R045,INSECTIVORE_PERCENT,30.28
10135135,17021,INSECTIVORE_PERCENT,61.96
10092680,14T105,INSECTIVORE_PERCENT,15.94
10130546,16055.5,INSECTIVORE_PERCENT,68.03
10093090,14009.5,INSECTIVORE_PERCENT,60
10085873,13012,INSECTIVORE_PERCENT,86
10093083,14T017.5,INSECTIVORE_PERCENT,34.67
10097982,15033.5,INSECTIVORE_PERCENT,67.65
10129849,16R036,INSECTIVORE_PERCENT,57.74
10085273,13T003,INSECTIVORE_PERCENT,71.43
10130541,16R048.5,INSECTIVORE_PERCENT,53.03
10092096,14T019,INSECTIVORE_PERCENT,67.64
10096753,15R014,INSECTIVORE_PERCENT,50.57
10096761,15R026,INSECTIVORE_PERCENT,47.45
10091368,14032,INSECTIVORE_PERCENT,53.44
10130543,16029.5,INSECTIVORE_PERCENT,33.41
10081841,12055,INSECTIVORE_PERCENT,80.41
10129969,16W006,INSECTIVORE_PERCENT,75
10080555,12T027,INSECTIVORE_PERCENT,12.5
10129878,16056,INSECTIVORE_PERCENT,65.15
10097655,15047,INSECTIVORE_PERCENT,60.83
10091366,14043,INSECTIVORE_PERCENT,62.88
10085286,13T017,INSECTIVORE_PERCENT,53.85
10092686,14T138,INSECTIVORE_PERCENT,71.43
10097978,15R011.5,INSECTIVORE_PERCENT,50
10091342,14017,INSECTIVORE_PERCENT,67.51
10085301,13T033,INSECTIVORE_PERCENT,17.65
10091357,14042,INSECTIVORE_PERCENT,77.82
10096757,15R022,INSECTIVORE_PERCENT,77.1
10136876,17052,INSECTIVORE_PERCENT,86.36
10085853,13040,INSECTIVORE_PERCENT,72.44
10096818,15T016,INSECTIVORE_PERCENT,48.21
10135693,17N001,INSECTIVORE_PERCENT,85.47
10135707,17N016,INSECTIVORE_PERCENT,65.69
10091340,14035,INSECTIVORE_PERCENT,23.87
10097656,15054,INSECTIVORE_PERCENT,23.44
10092668,14T122,INSECTIVORE_PERCENT,21.31
10081910,12T068,INSECTIVORE_PERCENT,40.02
10096816,15T014,INSECTIVORE_PERCENT,59.03
10085278,13T009,INSECTIVORE_PERCENT,90
10092119,14T009,INSECTIVORE_PERCENT,39.15
10091343,14006,INSECTIVORE_PERCENT,50.75
10080553,12T029,INSECTIVORE_PERCENT,68.42
10091375,14045,INSECTIVORE_PERCENT,84.62
10085441,13T032.5,INSECTIVORE_PERCENT,70.89
10091338,14026,INSECTIVORE_PERCENT,51.72
10092667,14T123,INSECTIVORE_PERCENT,88.31
10092666,14T124,INSECTIVORE_PERCENT,48.67
10135127,17004,INSECTIVORE_PERCENT,51.59
10092682,14T103,INSECTIVORE_PERCENT,31.88
10092117,14T017,INSECTIVORE_PERCENT,55
10085300,13T032,INSECTIVORE_PERCENT,82.03
10096839,15T004,INSECTIVORE_PERCENT,20.94
10080564,12T033,INSECTIVORE_PERCENT,62.75
10093237,14T123.5,INSECTIVORE_PERCENT,72.46
10080567,12T014,INSECTIVORE_PERCENT,100
10080575,12T017,INSECTIVORE_PERCENT,21.43
10092669,14T121,INSECTIVORE_PERCENT,31.03
10129868,16051,INSECTIVORE_PERCENT,48.75
10081909,12T069,INSECTIVORE_PERCENT,21.99
10092120,14T002,INSECTIVORE_PERCENT,43.64
10096821,15T019,INSECTIVORE_PERCENT,44.85
10080549,12T035,INSECTIVORE_PERCENT,100
10097540,15024,INSECTIVORE_PERCENT,76
10085305,13T026,INSECTIVORE_PERCENT,66.67
10097511,15R025,INSECTIVORE_PERCENT,38.94
10096750,15R018,INSECTIVORE_PERCENT,55.85
10096835,15T002,INSECTIVORE_PERCENT,90.63
10081800,12002,INSECTIVORE_PERCENT,52.5
10092662,14T130,INSECTIVORE_PERCENT,56.02
10092110,14T028,INSECTIVORE_PERCENT,65.63
10129855,16016,INSECTIVORE_PERCENT,52.5
10096724,15R004,INSECTIVORE_PERCENT,39.22
10092663,14T129,INSECTIVORE_PERCENT,26.92
10085283,13T014,INSECTIVORE_PERCENT,61.88
10091349,14019,INSECTIVORE_PERCENT,46.64
10080574,12T018,INSECTIVORE_PERCENT,25
10097658,15015,INSECTIVORE_PERCENT,59.65
10080551,12T031,INSECTIVORE_PERCENT,100
10091358,14036,INSECTIVORE_PERCENT,53.19
10096820,15T018,INSECTIVORE_PERCENT,31.47
10091360,14022,INSECTIVORE_PERCENT,57.99
10092671,14T118,INSECTIVORE_PERCENT,39.13
10080573,12T020,INSECTIVORE_PERCENT,65.38
10129913,16W010,INSECTIVORE_PERCENT,41.96
10081895,12T055,INSECTIVORE_PERCENT,73.13
10097976,15R018.5,INSECTIVORE_PERCENT,48.13
10129914,16W011,INSECTIVORE_PERCENT,90.48
10085440,13T014.5,INSECTIVORE_PERCENT,48.5
10083179,12047.5,INSECTIVORE_PERCENT,95.24
10085350,13W006,INSECTIVORE_PERCENT,90.7
10085361,13W001,INSECTIVORE_PERCENT,89.74
10129841,16R040,INSECTIVORE_PERCENT,36.27
10129836,16R046,INSECTIVORE_PERCENT,22.37
10096754,15R020,INSECTIVORE_PERCENT,62.86
10129835,16R041,INSECTIVORE_PERCENT,71.95
10091373,14020,INSECTIVORE_PERCENT,59.53
10081834,12049,INSECTIVORE_PERCENT,94.83
10085833,13016,INSECTIVORE_PERCENT,66.67
10097642,15012,INSECTIVORE_PERCENT,52.14
10080550,12T034,INSECTIVORE_PERCENT,96.83
10096838,15T003,INSECTIVORE_PERCENT,65.71
10092111,14T030,INSECTIVORE_PERCENT,38.34
10085347,13W003,INSECTIVORE_PERCENT,62
10092672,14T116,INSECTIVORE_PERCENT,85.1
10092670,14T120,INSECTIVORE_PERCENT,33.77
10092112,14T026,INSECTIVORE_PERCENT,49.35
10085281,13T012,INSECTIVORE_PERCENT,69.82
10097546,15055,INSECTIVORE_PERCENT,87.27
10096734,15R002,INSECTIVORE_PERCENT,44.74
10085284,13T015,INSECTIVORE_PERCENT,87.04
10091341,14004,INSECTIVORE_PERCENT,16.17
10092598,14055,INSECTIVORE_PERCENT,43.69
10130540,16R040.5,INSECTIVORE_PERCENT,36.64
10081897,12T057,INSECTIVORE_PERCENT_METRIC,5
10097548,15020,INSECTIVORE_PERCENT_METRIC,1
10092588,14053,INSECTIVORE_PERCENT_METRIC,3
10129846,16R033,INSECTIVORE_PERCENT_METRIC,5
10080571,12T022,INSECTIVORE_PERCENT_METRIC,1
10085840,13025,INSECTIVORE_PERCENT_METRIC,5
10129861,16036,INSECTIVORE_PERCENT_METRIC,3
10135716,17N028,INSECTIVORE_PERCENT_METRIC,5
10136894,17024.5,INSECTIVORE_PERCENT_METRIC,5
10097537,15027,INSECTIVORE_PERCENT_METRIC,5
10135134,17023,INSECTIVORE_PERCENT_METRIC,3
10135706,17N015,INSECTIVORE_PERCENT_METRIC,5
10093239,14T128.5,INSECTIVORE_PERCENT_METRIC,1
10092089,14T013,INSECTIVORE_PERCENT_METRIC,1
10135700,17N009,INSECTIVORE_PERCENT_METRIC,5
10129858,16028,INSECTIVORE_PERCENT_METRIC,5
10129853,16001,INSECTIVORE_PERCENT_METRIC,5
10129854,16011,INSECTIVORE_PERCENT_METRIC,5
10135712,17N023,INSECTIVORE_PERCENT_METRIC,3
10085287,13T018,INSECTIVORE_PERCENT_METRIC,5
10135696,17N005,INSECTIVORE_PERCENT_METRIC,5
10096781,15W005,INSECTIVORE_PERCENT_METRIC,3
10092095,14T016,INSECTIVORE_PERCENT_METRIC,3
10085293,13T024,INSECTIVORE_PERCENT_METRIC,1
10135695,17N004,INSECTIVORE_PERCENT_METRIC,5
10135708,17N018,INSECTIVORE_PERCENT_METRIC,5
10130514,16W003.5,INSECTIVORE_PERCENT_METRIC,3
10129883,16042,INSECTIVORE_PERCENT_METRIC,3
10097549,15043,INSECTIVORE_PERCENT_METRIC,5
10087493,13045.5,INSECTIVORE_PERCENT_METRIC,3
10081830,12045,INSECTIVORE_PERCENT_METRIC,5
10129862,16039,INSECTIVORE_PERCENT_METRIC,1
10129884,16021,INSECTIVORE_PERCENT_METRIC,5
10102106,16T008,INSECTIVORE_PERCENT_METRIC,5
10091374,14034,INSECTIVORE_PERCENT_METRIC,1
10135714,17N026,INSECTIVORE_PERCENT_METRIC,5
10097544,15045,INSECTIVORE_PERCENT_METRIC,5
10135129,17017,INSECTIVORE_PERCENT_METRIC,5
10096726,15R011,INSECTIVORE_PERCENT_METRIC,5
10102121,16T023,INSECTIVORE_PERCENT_METRIC,5
10102116,16T018,INSECTIVORE_PERCENT_METRIC,5
10092103,14T004,INSECTIVORE_PERCENT_METRIC,1
10129887,16050,INSECTIVORE_PERCENT_METRIC,5
10102126,16T028,INSECTIVORE_PERCENT_METRIC,5
10135710,17N021,INSECTIVORE_PERCENT_METRIC,5
10081898,12T058,INSECTIVORE_PERCENT_METRIC,1
10097643,15005,INSECTIVORE_PERCENT_METRIC,3
10135121,17011,INSECTIVORE_PERCENT_METRIC,5
10081889,12T049,INSECTIVORE_PERCENT_METRIC,1
10135137,17018,INSECTIVORE_PERCENT_METRIC,5
10131499,16T018.5,INSECTIVORE_PERCENT_METRIC,3
10096842,15T007,INSECTIVORE_PERCENT_METRIC,1
10097647,15025,INSECTIVORE_PERCENT_METRIC,5
10096758,15R021,INSECTIVORE_PERCENT_METRIC,3
10091365,14041,INSECTIVORE_PERCENT_METRIC,5
10135144,17041,INSECTIVORE_PERCENT_METRIC,1
10129869,16052,INSECTIVORE_PERCENT_METRIC,3
10135140,17013,INSECTIVORE_PERCENT_METRIC,1
10097547,15004,INSECTIVORE_PERCENT_METRIC,5
10081903,12T063,INSECTIVORE_PERCENT_METRIC,5
10093237,14T123.5,INSECTIVORE_PERCENT_METRIC,5
10135138,17016,INSECTIVORE_PERCENT_METRIC,3
10096728,15R009,INSECTIVORE_PERCENT_METRIC,5
10092099,14T015,INSECTIVORE_PERCENT_METRIC,3
10081812,12021,INSECTIVORE_PERCENT_METRIC,3
10129864,16044,INSECTIVORE_PERCENT_METRIC,5
10080558,12T047,INSECTIVORE_PERCENT_METRIC,1
10102124,16T026,INSECTIVORE_PERCENT_METRIC,1
10135133,17024,INSECTIVORE_PERCENT_METRIC,5
10129882,16045,INSECTIVORE_PERCENT_METRIC,3
10102117,16T019,INSECTIVORE_PERCENT_METRIC,5
10097659,15033,INSECTIVORE_PERCENT_METRIC,3
10135128,17008,INSECTIVORE_PERCENT_METRIC,5
10097650,15009,INSECTIVORE_PERCENT_METRIC,5
10135699,17N008,INSECTIVORE_PERCENT_METRIC,3
10091345,14040,INSECTIVORE_PERCENT_METRIC,5
10129833,16R048,INSECTIVORE_PERCENT_METRIC,3
10102120,16T022,INSECTIVORE_PERCENT_METRIC,5
10129839,16R044,INSECTIVORE_PERCENT_METRIC,5
10129894,16040,INSECTIVORE_PERCENT_METRIC,3
10091356,14016,INSECTIVORE_PERCENT_METRIC,5
10102108,16T010,INSECTIVORE_PERCENT_METRIC,5
10129889,16025,INSECTIVORE_PERCENT_METRIC,5
10085846,13031,INSECTIVORE_PERCENT_METRIC,5
10092102,14T021,INSECTIVORE_PERCENT_METRIC,1
10092090,14T006,INSECTIVORE_PERCENT_METRIC,5
10129840,16R043,INSECTIVORE_PERCENT_METRIC,5
10129875,16008,INSECTIVORE_PERCENT_METRIC,3
10085867,13060,INSECTIVORE_PERCENT_METRIC,5
10097645,15001,INSECTIVORE_PERCENT_METRIC,5
10085864,13056,INSECTIVORE_PERCENT_METRIC,5
10135122,17007,INSECTIVORE_PERCENT_METRIC,5
10092105,14T005,INSECTIVORE_PERCENT_METRIC,5
10129970,16W003,INSECTIVORE_PERCENT_METRIC,1
10081891,12T051,INSECTIVORE_PERCENT_METRIC,5
10081821,12033,INSECTIVORE_PERCENT_METRIC,5
10091364,14029,INSECTIVORE_PERCENT_METRIC,5
10135705,17N014,INSECTIVORE_PERCENT_METRIC,5
10135155,17048,INSECTIVORE_PERCENT_METRIC,5
10080580,12T010,INSECTIVORE_PERCENT_METRIC,1
10136875,17050,INSECTIVORE_PERCENT_METRIC,1
10091361,14033,INSECTIVORE_PERCENT_METRIC,5
10085857,13045,INSECTIVORE_PERCENT_METRIC,3
10085349,13W007,INSECTIVORE_PERCENT_METRIC,5
10129881,16046,INSECTIVORE_PERCENT_METRIC,3
10135150,17034,INSECTIVORE_PERCENT_METRIC,1
10135703,17N012,INSECTIVORE_PERCENT_METRIC,5
10096841,15T006,INSECTIVORE_PERCENT_METRIC,3
10096822,15T020,INSECTIVORE_PERCENT_METRIC,3
10097542,15035,INSECTIVORE_PERCENT_METRIC,5
10138325,17N026.5,INSECTIVORE_PERCENT_METRIC,5
10092792,14W003,INSECTIVORE_PERCENT_METRIC,1
10097546,15055,INSECTIVORE_PERCENT_METRIC,5
10135709,17N019,INSECTIVORE_PERCENT_METRIC,5
10097532,15003,INSECTIVORE_PERCENT_METRIC,5
10102112,16T014,INSECTIVORE_PERCENT_METRIC,5
10096755,15R024,INSECTIVORE_PERCENT_METRIC,5
10092106,14T027,INSECTIVORE_PERCENT_METRIC,3
10102118,16T020,INSECTIVORE_PERCENT_METRIC,3
10129851,16R038,INSECTIVORE_PERCENT_METRIC,5
10129886,16053,INSECTIVORE_PERCENT_METRIC,1
10092104,14T010,INSECTIVORE_PERCENT_METRIC,5
10129843,16R029,INSECTIVORE_PERCENT_METRIC,5
10135158,17045,INSECTIVORE_PERCENT_METRIC,1
10138327,17N018.5,INSECTIVORE_PERCENT_METRIC,5
10096819,15T017,INSECTIVORE_PERCENT_METRIC,3
10135125,17002,INSECTIVORE_PERCENT_METRIC,5
10097646,15013,INSECTIVORE_PERCENT_METRIC,5
10085871,13009,INSECTIVORE_PERCENT_METRIC,5
10092093,14T003,INSECTIVORE_PERCENT_METRIC,1
10135717,17N029,INSECTIVORE_PERCENT_METRIC,5
10129860,16035,INSECTIVORE_PERCENT_METRIC,5
10096756,15R023,INSECTIVORE_PERCENT_METRIC,5
10102122,16T024,INSECTIVORE_PERCENT_METRIC,5
10129892,16022,INSECTIVORE_PERCENT_METRIC,3
10129867,16049,INSECTIVORE_PERCENT_METRIC,5
10129877,16030,INSECTIVORE_PERCENT_METRIC,5
10135123,17005,INSECTIVORE_PERCENT_METRIC,3
10136287,17W007,INSECTIVORE_PERCENT_METRIC,5
10098827,15058,INSECTIVORE_PERCENT_METRIC,5
10136892,17041.5,INSECTIVORE_PERCENT_METRIC,1
10129876,16018,INSECTIVORE_PERCENT_METRIC,5
10096840,15T005,INSECTIVORE_PERCENT_METRIC,3
10102109,16T011,INSECTIVORE_PERCENT_METRIC,5
10135149,17035,INSECTIVORE_PERCENT_METRIC,5
10092794,14W002,INSECTIVORE_PERCENT_METRIC,3
10135153,17037,INSECTIVORE_PERCENT_METRIC,1
10097654,15044,INSECTIVORE_PERCENT_METRIC,5
10135693,17N001,INSECTIVORE_PERCENT_METRIC,5
10097534,15011,INSECTIVORE_PERCENT_METRIC,1
10135126,17001,INSECTIVORE_PERCENT_METRIC,5
10092100,14T007,INSECTIVORE_PERCENT_METRIC,3
10136893,17027.5,INSECTIVORE_PERCENT_METRIC,5
10136288,17W010,INSECTIVORE_PERCENT_METRIC,3
10135131,17027,INSECTIVORE_PERCENT_METRIC,5
10135154,17049,INSECTIVORE_PERCENT_METRIC,1
10129893,16026,INSECTIVORE_PERCENT_METRIC,5
10092107,14T024,INSECTIVORE_PERCENT_METRIC,1
10135715,17N027,INSECTIVORE_PERCENT_METRIC,3
10131498,16T002.5,INSECTIVORE_PERCENT_METRIC,5
10092091,14T018,INSECTIVORE_PERCENT_METRIC,3
10129973,16W007,INSECTIVORE_PERCENT_METRIC,1
10129863,16043,INSECTIVORE_PERCENT_METRIC,5
10129866,16048,INSECTIVORE_PERCENT_METRIC,5
10135704,17N013,INSECTIVORE_PERCENT_METRIC,5
10102115,16T017,INSECTIVORE_PERCENT_METRIC,5
10102111,16T013,INSECTIVORE_PERCENT_METRIC,1
10131497,16T021.5,INSECTIVORE_PERCENT_METRIC,5
10135702,17N011,INSECTIVORE_PERCENT_METRIC,5
10085834,13017,INSECTIVORE_PERCENT_METRIC,5
10097651,15039,INSECTIVORE_PERCENT_METRIC,5
10102114,16T016,INSECTIVORE_PERCENT_METRIC,3
10097984,15035.5,INSECTIVORE_PERCENT_METRIC,5
10129856,16023,INSECTIVORE_PERCENT_METRIC,3
10135157,17046,INSECTIVORE_PERCENT_METRIC,5
10135152,17030,INSECTIVORE_PERCENT_METRIC,1
10135718,17N030,INSECTIVORE_PERCENT_METRIC,5
10096725,15R012,INSECTIVORE_PERCENT_METRIC,5
10097649,15021,INSECTIVORE_PERCENT_METRIC,5
10102123,16T025,INSECTIVORE_PERCENT_METRIC,3
10138326,17N021.5,INSECTIVORE_PERCENT_METRIC,5
10081842,12058,INSECTIVORE_PERCENT_METRIC,5
10135694,17N003,INSECTIVORE_PERCENT_METRIC,5
10093238,14T135.5,INSECTIVORE_PERCENT_METRIC,3
10081892,12T052,INSECTIVORE_PERCENT_METRIC,5
10081813,12023,INSECTIVORE_PERCENT_METRIC,5
10129865,16047,INSECTIVORE_PERCENT_METRIC,5
10135146,17040,INSECTIVORE_PERCENT_METRIC,5
10096843,15T008,INSECTIVORE_PERCENT_METRIC,5
10132477,16T013.5,INSECTIVORE_PERCENT_METRIC,3
10129847,16R034,INSECTIVORE_PERCENT_METRIC,3
10135719,17N032,INSECTIVORE_PERCENT_METRIC,5
10096751,15R013,INSECTIVORE_PERCENT_METRIC,3
10102110,16T012,INSECTIVORE_PERCENT_METRIC,5
10135136,17020,INSECTIVORE_PERCENT_METRIC,5
10102113,16T015,INSECTIVORE_PERCENT_METRIC,3
10129885,16006,INSECTIVORE_PERCENT_METRIC,3
10097644,15006,INSECTIVORE_PERCENT_METRIC,5
10102103,16T004,INSECTIVORE_PERCENT_METRIC,3
10091371,14049,INSECTIVORE_PERCENT_METRIC,5
