STATION_NAME,PROJECT_NAME,Conductance (uS/cm),ln(Conductance),cond_ref,cond_test
GMW050-0006,2018 Reference Sites,627,6.440946541,6.090704026,6.095262785
GMW050-0006,2018 Reference Sites,449,6.107022888,6.090704026,6.095262785
GMW050-0006,2018 Reference Sites,461,6.133398043,6.090704026,6.095262785
GMW050-0006,2018 Reference Sites,611,6.415096959,6.090704026,6.095262785
GMW050-0006,2018 Reference Sites,528,6.269096284,6.090704026,6.095262785
GMW-05-0001,2014 Corvallis,542,6.295266001,6.090704026,6.095262785
GMW-05-0001,2014 Corvallis,382,5.945420609,6.090704026,6.095262785
GMW-05-0001,2014 Corvallis,459,6.12905021,6.090704026,6.095262785
GMW-05-0001,2014 Corvallis,528,6.269096284,6.090704026,6.095262785
GMW-05-0001,2014 Corvallis,511,6.23636959,6.090704026,6.095262785
GMW-05-0001,2014 Corvallis,572,6.349138991,6.090704026,6.095262785
GMW-05-0001,2014 Corvallis,578,6.359573869,6.090704026,6.095262785
GMW-05-0001,2014 Corvallis,601,6.398594935,6.090704026,6.095262785
GMW-05-0001,2014 Corvallis,488,6.190315406,6.090704026,6.095262785
GMW-05-0001,2014 Corvallis,553,6.315358002,6.090704026,6.095262785
GMW050-0016,2007 Corvallis,429,6.061456919,6.086864825,6.162273731
GMW050-0016,2007 Corvallis,418,6.035481433,6.086864825,6.162273731
GMW050-0016,2007 Corvallis,431,6.06610809,6.086864825,6.162273731
GMW050-0016,2007 Corvallis,445,6.098074282,6.086864825,6.162273731
GMW050-0016,2007 Corvallis,331,5.802118375,6.086864825,6.162273731
GMW050-0017,2007 Corvallis,449,6.107022888,6.067501502,6.147633273
GMW050-0017,2007 Corvallis,419,6.03787092,6.067501502,6.147633273
GMW050-0017,2007 Corvallis,318,5.762051383,6.067501502,6.147633273
GMW050-0017,2007 Corvallis,424,6.049733455,6.067501502,6.147633273
GMW050-0017,2007 Corvallis,292,5.676753802,6.067501502,6.147633273
GMW050-0017,2007 Corvallis,292,5.676753802,6.067501502,6.147633273
GMW-05-0002,2014 Corvallis,456,6.12249281,6.119583971,6.102500017
GMW-05-0002,2014 Corvallis,465,6.142037406,6.119583971,6.102500017
GMW-05-0002,2014 Corvallis,410,6.01615716,6.119583971,6.102500017
GMW-05-0002,2014 Corvallis,500,6.214608098,6.119583971,6.102500017
GMW-05-0002,2014 Corvallis,417,6.033086222,6.119583971,6.102500017
GMW-05-0002,2014 Corvallis,493,6.200509174,6.119583971,6.102500017
GMW-05-0002,2014 Corvallis,452,6.11368218,6.119583971,6.102500017
GMW-05-0002,2014 Corvallis,510,6.234410726,6.119583971,6.102500017
GMW-05-0002,2014 Corvallis,525,6.263398263,6.119583971,6.102500017
GMW-05-0002,2014 Corvallis,503,6.22059017,6.119583971,6.102500017
GMW050-0023,2013 Southern Whitewater River Watershed Baseline,462,6.135564891,6.081661138,6.102325437
GMW050-0023,2013 Southern Whitewater River Watershed Baseline,551,6.311734809,6.081661138,6.102325437
GMW050-0023,2013 Southern Whitewater River Watershed Baseline,550,6.309918278,6.081661138,6.102325437
GMW050-0023,2013 Southern Whitewater River Watershed Baseline,302,5.710427017,6.081661138,6.102325437
GMW050-0023,2013 Southern Whitewater River Watershed Baseline,430,6.063785209,6.081661138,6.102325437
GMW050-0023,2013 Southern Whitewater River Watershed Baseline,464,6.139884552,6.081661138,6.102325437
GMW050-0023,2013 Southern Whitewater River Watershed Baseline,446,6.100318952,6.081661138,6.102325437
GMW050-0023,2013 Southern Whitewater River Watershed Baseline,387,5.958424693,6.081661138,6.102325437
GMW050-0023,2013 Southern Whitewater River Watershed Baseline,414,6.025865974,6.081661138,6.102325437
GMW050-0023,2013 Southern Whitewater River Watershed Baseline,458,6.126869184,6.081661138,6.102325437
GMW050-0023,2013 Southern Whitewater River Watershed Baseline,557,6.32256524,6.081661138,6.102325437
GMW-05-0006,2013 Southern Whitewater River Watershed Baseline,442,6.091309882,6.070773108,6.151803791
GMW-05-0006,2013 Southern Whitewater River Watershed Baseline,515,6.244166901,6.070773108,6.151803791
GMW-05-0006,2013 Southern Whitewater River Watershed Baseline,523,6.259581464,6.070773108,6.151803791
GMW-05-0006,2013 Southern Whitewater River Watershed Baseline,329,5.796057751,6.070773108,6.151803791
GMW-05-0006,2013 Southern Whitewater River Watershed Baseline,370,5.913503006,6.070773108,6.151803791
GMW-05-0006,2013 Southern Whitewater River Watershed Baseline,418,6.035481433,6.070773108,6.151803791
GMW-05-0006,2013 Southern Whitewater River Watershed Baseline,445,6.098074282,6.070773108,6.151803791
GMW-05-0006,2013 Southern Whitewater River Watershed Baseline,382,5.945420609,6.070773108,6.151803791
GMW-05-0006,2013 Southern Whitewater River Watershed Baseline,372,5.918893854,6.070773108,6.151803791
GMW-05-0006,2013 Southern Whitewater River Watershed Baseline,480,6.173786104,6.070773108,6.151803791
GMW-05-0006,2013 Southern Whitewater River Watershed Baseline,545,6.300785795,6.070773108,6.151803791
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,574,6.352629396,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,439,6.084499413,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,400,5.991464547,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,553,6.315358002,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,497,6.208590026,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,412,6.021023349,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,475,6.163314804,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,456,6.12249281,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,419,6.03787092,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,420,6.040254711,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,420,6.040254711,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,424,6.049733455,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,416,6.03068526,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,381,5.942799375,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,528,6.269096284,6.083477867,6.159141678
GMW-05-0007,2013 Southern Whitewater River Watershed Baseline,467,6.146329258,6.083477867,6.159141678
GMW-05-0008,2013 Southern Whitewater River Watershed Baseline,486,6.186208624,6.090704026,6.095262785
GMW-05-0008,2013 Southern Whitewater River Watershed Baseline,546,6.302618976,6.090704026,6.095262785
GMW-05-0008,2013 Southern Whitewater River Watershed Baseline,542,6.295266001,6.090704026,6.095262785
GMW-05-0008,2013 Southern Whitewater River Watershed Baseline,521,6.255750042,6.090704026,6.095262785
GMW-05-0008,2013 Southern Whitewater River Watershed Baseline,484,6.182084907,6.090704026,6.095262785
GMW-05-0008,2013 Southern Whitewater River Watershed Baseline,560,6.327936784,6.090704026,6.095262785
GMW-05-0008,2013 Southern Whitewater River Watershed Baseline,574,6.352629396,6.090704026,6.095262785
GMW-05-0008,2013 Southern Whitewater River Watershed Baseline,396,5.981414211,6.090704026,6.095262785
GMW-05-0008,2013 Southern Whitewater River Watershed Baseline,499,6.212606096,6.090704026,6.095262785
GMW-05-0008,2013 Southern Whitewater River Watershed Baseline,567,6.340359304,6.090704026,6.095262785
GMW-05-0008,2013 Southern Whitewater River Watershed Baseline,533,6.278521424,6.090704026,6.095262785
GMW-05-0009,2013 Southern Whitewater River Watershed Baseline,446,6.100318952,6.126094622,6.10877689
GMW-05-0009,2013 Southern Whitewater River Watershed Baseline,518,6.249975242,6.126094622,6.10877689
GMW-05-0009,2013 Southern Whitewater River Watershed Baseline,519,6.251903883,6.126094622,6.10877689
GMW-05-0009,2013 Southern Whitewater River Watershed Baseline,392,5.97126184,6.126094622,6.10877689
GMW-05-0009,2013 Southern Whitewater River Watershed Baseline,472,6.156978986,6.126094622,6.10877689
GMW-05-0009,2013 Southern Whitewater River Watershed Baseline,460,6.131226489,6.126094622,6.10877689
GMW-05-0009,2013 Southern Whitewater River Watershed Baseline,505,6.224558429,6.126094622,6.10877689
GMW-05-0009,2013 Southern Whitewater River Watershed Baseline,509,6.232448017,6.126094622,6.10877689
GMW-05-0009,2013 Southern Whitewater River Watershed Baseline,454,6.118097198,6.126094622,6.10877689
GMW-05-0009,2013 Southern Whitewater River Watershed Baseline,534,6.280395839,6.126094622,6.10877689
GMW-05-0009,2013 Southern Whitewater River Watershed Baseline,548,6.306275287,6.126094622,6.10877689
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,576,6.356107661,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,439,6.084499413,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,436,6.077642243,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,593,6.385194399,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,520,6.253828812,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,466,6.144185634,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,517,6.248042875,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,516,6.246106765,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,522,6.257667588,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,510,6.234410726,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,424,6.049733455,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,499,6.212606096,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,503,6.22059017,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,464,6.139884552,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,530,6.272877007,6.11020266,6.126202301
GMW-05-0010,2013 Southern Whitewater River Watershed Baseline,497,6.208590026,6.11020266,6.126202301
GMW-05-0011,2013 Southern Whitewater River Watershed Baseline,332,5.805134969,6.145021213,6.213010345
GMW-05-0011,2013 Southern Whitewater River Watershed Baseline,341,5.831882477,6.145021213,6.213010345
GMW-05-0011,2013 Southern Whitewater River Watershed Baseline,417,6.033086222,6.145021213,6.213010345
GMW-05-0011,2013 Southern Whitewater River Watershed Baseline,387,5.958424693,6.145021213,6.213010345
GMW-05-0011,2013 Southern Whitewater River Watershed Baseline,574,6.352629396,6.145021213,6.213010345
GMW-05-0011,2013 Southern Whitewater River Watershed Baseline,476,6.165417854,6.145021213,6.213010345
GMW-05-0011,2013 Southern Whitewater River Watershed Baseline,561,6.329720906,6.145021213,6.213010345
GMW-05-0011,2013 Southern Whitewater River Watershed Baseline,518,6.249975242,6.145021213,6.213010345
GMW-05-0011,2013 Southern Whitewater River Watershed Baseline,569,6.343880434,6.145021213,6.213010345
GMW-05-0011,2013 Southern Whitewater River Watershed Baseline,631,6.447305863,6.145021213,6.213010345
GMW-05-0011,2013 Southern Whitewater River Watershed Baseline,320,5.768320996,6.145021213,6.213010345
GMW-05-0012,2013 Southern Whitewater River Watershed Baseline,450,6.109247583,6.145514414,6.203906995
GMW-05-0012,2013 Southern Whitewater River Watershed Baseline,525,6.263398263,6.145514414,6.203906995
GMW-05-0012,2013 Southern Whitewater River Watershed Baseline,549,6.308098442,6.145514414,6.203906995
GMW-05-0012,2013 Southern Whitewater River Watershed Baseline,542,6.295266001,6.145514414,6.203906995
GMW-05-0012,2013 Southern Whitewater River Watershed Baseline,453,6.115892125,6.145514414,6.203906995
GMW-05-0012,2013 Southern Whitewater River Watershed Baseline,494,6.202535517,6.145514414,6.203906995
GMW-05-0012,2013 Southern Whitewater River Watershed Baseline,543,6.29710932,6.145514414,6.203906995
GMW-05-0012,2013 Southern Whitewater River Watershed Baseline,588,6.376726948,6.145514414,6.203906995
GMW-05-0012,2013 Southern Whitewater River Watershed Baseline,511,6.23636959,6.145514414,6.203906995
GMW-05-0012,2013 Southern Whitewater River Watershed Baseline,591,6.381816017,6.145514414,6.203906995
GMW-05-0012,2013 Southern Whitewater River Watershed Baseline,571,6.34738921,6.145514414,6.203906995
GMW-05-0014,2013 Southern Whitewater River Watershed Baseline,585,6.371611847,6.146063075,6.21309998
GMW-05-0014,2013 Southern Whitewater River Watershed Baseline,660,6.492239835,6.146063075,6.21309998
GMW-05-0014,2013 Southern Whitewater River Watershed Baseline,680,6.522092798,6.146063075,6.21309998
GMW-05-0014,2013 Southern Whitewater River Watershed Baseline,670,6.507277712,6.146063075,6.21309998
GMW-05-0014,2013 Southern Whitewater River Watershed Baseline,716,6.573680167,6.146063075,6.21309998
GMW-05-0014,2013 Southern Whitewater River Watershed Baseline,748,6.617402978,6.146063075,6.21309998
GMW-05-0014,2013 Southern Whitewater River Watershed Baseline,744,6.612041035,6.146063075,6.21309998
GMW-05-0014,2013 Southern Whitewater River Watershed Baseline,676,6.516193076,6.146063075,6.21309998
GMW-05-0014,2013 Southern Whitewater River Watershed Baseline,705,6.558197803,6.146063075,6.21309998
GMW-05-0014,2013 Southern Whitewater River Watershed Baseline,778,6.656726524,6.146063075,6.21309998
GMW-05-0014,2013 Southern Whitewater River Watershed Baseline,783,6.663132696,6.146063075,6.21309998
GMW-05-0015,2013 Southern Whitewater River Watershed Baseline,529,6.270988432,6.124289563,6.127494545
GMW-05-0015,2013 Southern Whitewater River Watershed Baseline,600,6.396929655,6.124289563,6.127494545
GMW-05-0015,2013 Southern Whitewater River Watershed Baseline,637,6.456769656,6.124289563,6.127494545
GMW-05-0015,2013 Southern Whitewater River Watershed Baseline,470,6.152732695,6.124289563,6.127494545
GMW-05-0015,2013 Southern Whitewater River Watershed Baseline,586,6.37331979,6.124289563,6.127494545
GMW-05-0015,2013 Southern Whitewater River Watershed Baseline,581,6.364750757,6.124289563,6.127494545
GMW-05-0015,2013 Southern Whitewater River Watershed Baseline,574,6.352629396,6.124289563,6.127494545
GMW-05-0015,2013 Southern Whitewater River Watershed Baseline,312,5.743003188,6.124289563,6.127494545
GMW-05-0015,2013 Southern Whitewater River Watershed Baseline,554,6.317164687,6.124289563,6.127494545
GMW-05-0015,2013 Southern Whitewater River Watershed Baseline,612,6.416732283,6.124289563,6.127494545
GMW-05-0015,2013 Southern Whitewater River Watershed Baseline,692,6.539585956,6.124289563,6.127494545
GMW060-0016,2007 Corvallis,560,6.327936784,6.319860416,6.409546884
GMW060-0016,2007 Corvallis,551,6.311734809,6.319860416,6.409546884
GMW060-0016,2007 Corvallis,564,6.335054251,6.319860416,6.409546884
GMW060-0016,2007 Corvallis,497,6.208590026,6.319860416,6.409546884
GMW060-0016,2007 Corvallis,462,6.135564891,6.319860416,6.409546884
GMW060-0018,2018 Reference Sites,676,6.516193076,6.323951955,6.412533396
GMW060-0018,2018 Reference Sites,477,6.167516491,6.323951955,6.412533396
GMW060-0018,2018 Reference Sites,508,6.230481448,6.323951955,6.412533396
GMW060-0018,2018 Reference Sites,516,6.246106765,6.323951955,6.412533396
GMW060-0018,2018 Reference Sites,650,6.476972363,6.323951955,6.412533396
GMW060-0018,2007 Corvallis,580,6.363028104,6.323951955,6.412533396
GMW060-0018,2007 Corvallis,543,6.29710932,6.323951955,6.412533396
GMW060-0018,2007 Corvallis,564,6.335054251,6.323951955,6.412533396
GMW060-0018,2007 Corvallis,553,6.315358002,6.323951955,6.412533396
GMW060-0018,2007 Corvallis,467,6.146329258,6.323951955,6.412533396
GMW-06-0002,2014 Corvallis,554,6.317164687,6.322753966,6.410560366
GMW-06-0002,2014 Corvallis,474,6.161207322,6.322753966,6.410560366
GMW-06-0002,2014 Corvallis,590,6.380122537,6.322753966,6.410560366
GMW-06-0002,2014 Corvallis,531,6.274762021,6.322753966,6.410560366
GMW-06-0002,2014 Corvallis,528,6.269096284,6.322753966,6.410560366
GMW-06-0002,2014 Corvallis,550,6.309918278,6.322753966,6.410560366
GMW-06-0002,2014 Corvallis,590,6.380122537,6.322753966,6.410560366
GMW-06-0002,2014 Corvallis,602,6.400257445,6.322753966,6.410560366
GMW-06-0002,2014 Corvallis,484,6.182084907,6.322753966,6.410560366
GMW-06-0002,2014 Corvallis,585,6.371611847,6.322753966,6.410560366
GMW060-0020,2007 Corvallis,456,6.12249281,6.136433225,6.097816876
GMW060-0020,2007 Corvallis,481,6.17586727,6.136433225,6.097816876
GMW060-0021,2015 Reference Sites,454,6.118097198,6.136433225,6.097816876
GMW060-0021,2015 Reference Sites,405,6.003887067,6.136433225,6.097816876
GMW060-0021,2015 Reference Sites,458,6.126869184,6.136433225,6.097816876
GMW060-0021,2015 Reference Sites,472,6.156978986,6.136433225,6.097816876
GMW060-0021,2015 Reference Sites,500,6.214608098,6.136433225,6.097816876
GMW060-0021,2007 Corvallis,496,6.206575927,6.136433225,6.097816876
GMW060-0021,2007 Corvallis,490,6.194405391,6.136433225,6.097816876
GMW060-0021,2007 Corvallis,460,6.131226489,6.136433225,6.097816876
GMW060-0021,2007 Corvallis,472,6.156978986,6.136433225,6.097816876
GMW060-0021,2007 Corvallis,386,5.955837369,6.136433225,6.097816876
GMW060-0022,2015 Reference Sites,407,6.008813185,6.14365357,6.199005921
GMW060-0022,2015 Reference Sites,383,5.948034989,6.14365357,6.199005921
GMW060-0022,2015 Reference Sites,482,6.177944114,6.14365357,6.199005921
GMW060-0022,2015 Reference Sites,506,6.226536669,6.14365357,6.199005921
GMW060-0022,2007 Corvallis,428,6.059123196,6.14365357,6.199005921
GMW060-0022,2007 Corvallis,404,6.001414878,6.14365357,6.199005921
GMW060-0022,2007 Corvallis,407,6.008813185,6.14365357,6.199005921
GMW060-0022,2007 Corvallis,444,6.095824562,6.14365357,6.199005921
GMW060-0022,2007 Corvallis,340,5.828945618,6.14365357,6.199005921
GMW060-0027,2013 Southern Whitewater River Watershed Baseline,388,5.96100534,6.136014848,6.215001114
GMW060-0027,2013 Southern Whitewater River Watershed Baseline,546,6.302618976,6.136014848,6.215001114
GMW060-0027,2013 Southern Whitewater River Watershed Baseline,565,6.336825731,6.136014848,6.215001114
GMW060-0027,2013 Southern Whitewater River Watershed Baseline,510,6.234410726,6.136014848,6.215001114
GMW060-0027,2013 Southern Whitewater River Watershed Baseline,462,6.135564891,6.136014848,6.215001114
GMW060-0027,2013 Southern Whitewater River Watershed Baseline,361,5.888877958,6.136014848,6.215001114
GMW060-0027,2013 Southern Whitewater River Watershed Baseline,403,5.998936562,6.136014848,6.215001114
GMW060-0027,2013 Southern Whitewater River Watershed Baseline,446,6.100318952,6.136014848,6.215001114
GMW-06-0003,2021-2022 Coolwater IBI,528,6.269096284,6.208033907,6.163822279
GMW-06-0003,2021-2022 Coolwater IBI,499.1,6.212806476,6.208033907,6.163822279
GMW-06-0003,2021-2022 Coolwater IBI,452.1,6.113903394,6.208033907,6.163822279
GMW-06-0003,2021-2022 Coolwater IBI,437.8,6.081762185,6.208033907,6.163822279
GMW-06-0003,2021-2022 Coolwater IBI,566,6.338594078,6.208033907,6.163822279
GMW-06-0003,2021-2022 Coolwater IBI,484.7,6.183530143,6.208033907,6.163822279
GMW-06-0003,2021-2022 Coolwater IBI,507,6.228511004,6.208033907,6.163822279
GMW-06-0003,2021-2022 Coolwater IBI,507,6.228511004,6.208033907,6.163822279
GMW-06-0003,2021-2022 Coolwater IBI,596,6.390240667,6.208033907,6.163822279
GMW-06-0003,2021-2022 Coolwater IBI,615,6.421622268,6.208033907,6.163822279
GMW-06-0003,2014 Corvallis,493,6.200509174,6.208033907,6.163822279
GMW-06-0003,2014 Corvallis,462,6.135564891,6.208033907,6.163822279
GMW-06-0003,2014 Corvallis,506,6.226536669,6.208033907,6.163822279
GMW-06-0003,2014 Corvallis,553,6.315358002,6.208033907,6.163822279
GMW-06-0003,2014 Corvallis,433,6.070737728,6.208033907,6.163822279
GMW-06-0003,2014 Corvallis,554,6.317164687,6.208033907,6.163822279
GMW-06-0003,2014 Corvallis,560,6.327936784,6.208033907,6.163822279
GMW-06-0003,2014 Corvallis,532,6.276643489,6.208033907,6.163822279
